main_category_id,main_category,subcategory,service,serviceLink,content_file,sub_category_id,service_id
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,SCPPC-Plant Protection: Advisory service and treatments for household pest control,https://gic.gov.lk/gic/index.php/en/component/info/?id=1308&catid=48&task=info,service_md_8/SCPPC_Plant_Protection__Advisory_service_and_treatments_for_household_pest_control.md,48,1308
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaing an In-Service Training on EAC,https://gic.gov.lk/gic/index.php/en/component/info/?id=829&catid=48&task=info,service_md_8/Obtaing_an_In_Service_Training_on_EAC.md,48,829
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaining the Plant Protection Service of the Department,https://gic.gov.lk/gic/index.php/en/component/info/?id=1581&catid=48&task=info,service_md_8/Obtaining_the_Plant_Protection_Service_of_the_Department.md,48,1581
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,SCPPC-Pesticides: Awareness/ Training on Safe & effective use/handling of Pesticides,https://gic.gov.lk/gic/index.php/en/component/info/?id=1330&catid=48&task=info,service_md_8/SCPPC_Pesticides__Awareness__Training_on_Safe___effective_use_handling_of_Pesticides.md,48,1330
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Conducting National Training Programmes,https://gic.gov.lk/gic/index.php/en/component/info/?id=1514&catid=48&task=info,service_md_8/Conducting_National_Training_Programmes.md,48,1514
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Training Programs on Value Addition of EAC,https://gic.gov.lk/gic/index.php/en/component/info/?id=1505&catid=48&task=info,service_md_8/Training_Programs_on_Value_Addition_of_EAC.md,48,1505
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Solving Farmer Problems of EAC,https://gic.gov.lk/gic/index.php/en/component/info/?id=1504&catid=48&task=info,service_md_8/Solving_Farmer_Problems_of_EAC.md,48,1504
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Participation in Agriculure Exhibitions,https://gic.gov.lk/gic/index.php/en/component/info/?id=1459&catid=48&task=info,service_md_8/Participation_in_Agriculure_Exhibitions.md,48,1459
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaing a Farmer Training Program on EAC,https://gic.gov.lk/gic/index.php/en/component/info/?id=1563&catid=48&task=info,service_md_8/Obtaing_a_Farmer_Training_Program_on_EAC.md,48,1563
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Fumigation,https://gic.gov.lk/gic/index.php/en/component/info/?id=686&catid=48&task=info,service_md_8/Fumigation.md,48,686
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Mapping Using Geographical Information,https://gic.gov.lk/gic/index.php/en/component/info/?id=697&catid=48&task=info,service_md_8/Mapping_Using_Geographical_Information.md,48,697
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaining Environmental Evaluation Reports,https://gic.gov.lk/gic/index.php/en/component/info/?id=696&catid=48&task=info,service_md_8/Obtaining_Environmental_Evaluation_Reports.md,48,696
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaining Technical Services on Plant Protection Activities,https://gic.gov.lk/gic/index.php/en/component/info/?id=687&catid=48&task=info,service_md_8/Obtaining_Technical_Services_on_Plant_Protection_Activities.md,48,687
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Soil Surveys,https://gic.gov.lk/gic/index.php/en/component/info/?id=694&catid=48&task=info,service_md_8/Soil_Surveys.md,48,694
8,"Agriculture, Livestock & Fisheries",Training & Extension Services,Obtaining Agro Climate Data,https://gic.gov.lk/gic/index.php/en/component/info/?id=695&catid=48&task=info,service_md_8/Obtaining_Agro_Climate_Data.md,48,695
9,Citizen's Registrations,Citizenship,"Issuing certificates confirming the citizenship of Indian Origin persons, on their request",https://gic.gov.lk/gic/index.php/en/component/info/?id=396&catid=49&task=info,service_md_9/Special_Provisions_for_Srilankan_citizenship_to_persons_of_Indian_origin_and_Chinese_origin.md,49,396
9,Citizen's Registrations,Citizenship,Obtain of Postal Identity Card,https://gic.gov.lk/gic/index.php/en/component/info/?id=722&catid=49&task=info,service_md_9/Obtain_of_Postal_Identity_Card.md,49,722
9,Citizen's Registrations,Citizenship,Obtaining Residence Visa,https://gic.gov.lk/gic/index.php/en/component/info/?id=406&catid=49&task=info,service_md_9/Obtaining_Residence_Visa.md,49,406
9,Citizen's Registrations,Citizenship,Apply for Dual Citizenship,https://gic.gov.lk/gic/index.php/en/component/info/?id=391&catid=49&task=info,service_md_9/Apply_for_Dual_Citizenship.md,49,391
9,Citizen's Registrations,Citizenship,Births Registration of Sri Lankan Children Born Outside Sri Lanka,https://gic.gov.lk/gic/index.php/en/component/info/?id=392&catid=49&task=info,service_md_9/Births_Registration_of_Sri_Lankan_Children_Born_Outside_Sri_Lanka.md,49,392
9,Citizen's Registrations,Birth,Obtain a Certified Copy of the Certificate of Birth,https://gic.gov.lk/gic/index.php/en/component/info/?id=355&catid=50&task=info,service_md_9/Obtain_a_Certified_Copy_of_the_Certificate_of_Birth.md,50,355
9,Citizen's Registrations,Birth,Translate Certificate of Birth,https://gic.gov.lk/gic/index.php/en/component/info/?id=365&catid=50&task=info,service_md_9/Translate_Certificate_of_Birth.md,50,365
9,Citizen's Registrations,Birth,Alteration of Information in a Birth Register,https://gic.gov.lk/gic/index.php/en/component/info/?id=1561&catid=50&task=info,service_md_9/Alteration_of_Information_in_a_Birth_Register.md,50,1561
9,Citizen's Registrations,Birth,Make changes in the present birth certificate through divisional secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=581&catid=50&task=info,service_md_9/Make_changes_in_the_present_birth_certificate_through_divisional_secretariat.md,50,581
9,Citizen's Registrations,Birth,Copy of birth certificate from divisional secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=580&catid=50&task=info,service_md_9/Copy_of_birth_certificate_from_divisional_secretariat.md,50,580
9,Citizen's Registrations,Birth,Adoption of a Child,https://gic.gov.lk/gic/index.php/en/component/info/?id=1604&catid=50&task=info,service_md_9/Adoption_of_a_Child.md,50,1604
9,Citizen's Registrations,Birth,Birth certificate from Divisional Secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=579&catid=50&task=info,service_md_9/Birth_certificate_from_Divisional_Secretariat.md,50,579
9,Citizen's Registrations,Birth,Registration of a Birth Occurred at a Foreign Country,https://gic.gov.lk/gic/index.php/en/component/info/?id=6&catid=50&task=info,service_md_9/Registration_of_a_Birth_Occurred_at_a_Foreign_Country.md,50,6
9,Citizen's Registrations,Birth,Registration of Births Occurred at Home,https://gic.gov.lk/gic/index.php/en/component/info/?id=2&catid=50&task=info,service_md_9/Registration_of_Births_Occurred_at_Home.md,50,2
9,Citizen's Registrations,Birth,Registration of a Birth Occurred in a General Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=4&catid=50&task=info,service_md_9/Registration_of_a_Birth_Occurred_in_a_General_Hospital.md,50,4
9,Citizen's Registrations,Birth,Registration of a Past Birth,https://gic.gov.lk/gic/index.php/en/component/info/?id=359&catid=50&task=info,service_md_9/Registration_of_a_Past_Birth.md,50,359
9,Citizen's Registrations,Birth,Issue of Probable Age Certificates,https://gic.gov.lk/gic/index.php/en/component/info/?id=1615&catid=50&task=info,service_md_9/Issue_of_Probable_Age_Certificates.md,50,1615
9,Citizen's Registrations,Birth,Registration of a Birth Occurred in a Rural Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=3&catid=50&task=info,service_md_9/Registration_of_a_Birth_Occurred_in_a_Rural_Hospital.md,50,3
9,Citizen's Registrations,Birth,Registration of a Birth Occurred in a Private Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=1492&catid=50&task=info,service_md_9/Registration_of_a_Birth_Occurred_in_a_Private_Hospital.md,50,1492
9,Citizen's Registrations,Marriage,Obtain a Certified Copy of the Certificate of Marriage,https://gic.gov.lk/gic/index.php/en/component/info/?id=367&catid=51&task=info,service_md_9/Obtain_a_Certified_Copy_of_the_Certificate_of_Marriage.md,51,367
9,Citizen's Registrations,Marriage,Registration of Marriages (General),https://gic.gov.lk/gic/index.php/en/component/info/?id=352&catid=51&task=info,service_md_9/Registration_of_Marriages__General_.md,51,352
9,Citizen's Registrations,Marriage,Translate Certificate of Marriage,https://gic.gov.lk/gic/index.php/en/component/info/?id=364&catid=51&task=info,service_md_9/Translate_Certificate_of_Marriage.md,51,364
9,Citizen's Registrations,Marriage,Marriage certificate from divisional secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=582&catid=51&task=info,service_md_9/Marriage_certificate_from_divisional_secretariat.md,51,582
9,Citizen's Registrations,Marriage,Registration of Kandyan Marriages,https://gic.gov.lk/gic/index.php/en/component/info/?id=353&catid=51&task=info,service_md_9/Registration_of_Kandyan_Marriages.md,51,353
9,Citizen's Registrations,Marriage,Copy of Marriage certificate from divisional secretarit,https://gic.gov.lk/gic/index.php/en/component/info/?id=583&catid=51&task=info,service_md_9/Copy_of_Marriage_certificate_from_divisional_secretarit.md,51,583
9,Citizen's Registrations,Marriage,Registration of Marriages by a Christian Minister,https://gic.gov.lk/gic/index.php/en/component/info/?id=1621&catid=51&task=info,service_md_9/Registration_of_Marriages_by_a_Christian_Minister.md,51,1621
9,Citizen's Registrations,Death,Obtain a Certified Copy of the Certificate of Death,https://gic.gov.lk/gic/index.php/en/component/info/?id=7&catid=52&task=info,service_md_9/Obtain_a_Certified_Copy_of_the_Certificate_of_Death.md,52,7
9,Citizen's Registrations,Death,Registration of a Death Occurred in a Rural Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=11&catid=52&task=info,service_md_9/Registration_of_a_Death_Occurred_in_a_Rural_Hospital.md,52,11
9,Citizen's Registrations,Death,Translate Certificate of Death,https://gic.gov.lk/gic/index.php/en/component/info/?id=366&catid=52&task=info,service_md_9/Translate_Certificate_of_Death.md,52,366
9,Citizen's Registrations,Death,Registration of Death Through Divisional Secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=584&catid=52&task=info,service_md_9/Registration_of_Death_Through_Divisional_Secretariat.md,52,584
9,Citizen's Registrations,Death,Copy of death certificate from divisional secretaria,https://gic.gov.lk/gic/index.php/en/component/info/?id=585&catid=52&task=info,service_md_9/Copy_of_death_certificate_from_divisional_secretaria.md,52,585
9,Citizen's Registrations,Death,Registration of a Death Occurred in a Private Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=10&catid=52&task=info,service_md_9/Registration_of_a_Death_Occurred_in_a_Private_Hospital.md,52,10
9,Citizen's Registrations,Death,Registration of a Death Occurred at Home,https://gic.gov.lk/gic/index.php/en/component/info/?id=9&catid=52&task=info,service_md_9/Registration_of_a_Death_Occurred_at_Home.md,52,9
9,Citizen's Registrations,Death,Registration of a Death Occurred in a General Hospital,https://gic.gov.lk/gic/index.php/en/component/info/?id=12&catid=52&task=info,service_md_9/Registration_of_a_Death_Occurred_in_a_General_Hospital.md,52,12
9,Citizen's Registrations,Death,Alteration of Information in a Death Register,https://gic.gov.lk/gic/index.php/en/component/info/?id=1603&catid=52&task=info,service_md_9/Alteration_of_Information_in_a_Death_Register.md,52,1603
9,Citizen's Registrations,Death,Registration of a Past Death,https://gic.gov.lk/gic/index.php/en/component/info/?id=1617&catid=52&task=info,service_md_9/Registration_of_a_Past_Death.md,52,1617
9,Citizen's Registrations,Voter Registrations,Process of Registration / Revision of Electoral Registers,https://gic.gov.lk/gic/index.php/en/component/info/?id=485&catid=54&task=info,service_md_9/Process_of_Registration___Revision_of_Electoral_Registers.md,54,485
10,"Trade, Business & Industry",Regulation of Trade,"Calibration of weights, measures and weighing or measuring Instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=933&catid=88&task=info,service_md_10/Calibration_of_weights__measures_and_weighing_or_measuring_Instruments.md,88,933
10,"Trade, Business & Industry",Regulation of Trade,"Registration of Manufacturers of weights, Measures and weighing or Measuring Instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=927&catid=88&task=info,service_md_10/Registration_of_Manufacturers_of_weights__Measures_and_weighing_or_Measuring_Instruments.md,88,927
10,"Trade, Business & Industry",Regulation of Trade,"Verifications of weights, Measures and weighing or Measuring Instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=932&catid=88&task=info,service_md_10/Verifications_of_weights__Measures_and_weighing_or_Measuring_Instruments.md,88,932
10,"Trade, Business & Industry",Regulation of Trade,"Registration of Sellers of weights, Measures and weighing or Measuring Instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=929&catid=88&task=info,service_md_10/Registration_of_Sellers_of_weights__Measures_and_weighing_or_Measuring_Instruments.md,88,929
10,"Trade, Business & Industry",Regulation of Trade,Inform about prepackaging items,https://gic.gov.lk/gic/index.php/en/component/info/?id=936&catid=88&task=info,service_md_10/Inform_about_prepackaging_items.md,88,936
10,"Trade, Business & Industry",Regulation of Trade,Complaints on violation of the Act,https://gic.gov.lk/gic/index.php/en/component/info/?id=934&catid=88&task=info,service_md_10/Complaints_on_violation_of_the_Act.md,88,934
10,"Trade, Business & Industry",Regulation of Trade,Payment for green leaf suppliers,https://gic.gov.lk/gic/index.php/en/component/info/?id=1233&catid=88&task=info,service_md_10/Payment_for_green_leaf_suppliers.md,88,1233
10,"Trade, Business & Industry",Trade Promotion,Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=89&task=info,service_md_10/Grant_approval_to_set_up_incentivised_Investment_Projects.md,89,1269
10,"Trade, Business & Industry",Trade Promotion,"Consumer Education, Empowerment and Promoting the Establishment of Consumer Societies",https://gic.gov.lk/gic/index.php/en/component/info/?id=514&catid=89&task=info,service_md_10/Consumer_Education__Empowerment_and_Promoting_the_Establishment_of_Consumer_Societies.md,89,514
